Node,In-Degree,Out-Degree,Eigenvector Centrality,Component ID
06e6ddd6-9d30-5875-a0ca-fe4b4763da99_3,0,2,-1.7347234759768063e-18,2
1b63467c-024e-5c4d-a9c9-6f9a303be9e0_3,1,1,-3.4694469519536126e-18,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_9,1,1,2.168404344971008e-18,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_17,1,0,0.1076485783988707,2
1590ef2a-8c42-50ed-a58e-3eddac0c4168_3,0,0,-6.938893903907225e-18,222
5af2b76c-4eb2-54d2-905c-5b76af75ba08_5,0,1,3.4694469519536126e-18,10
4cd09aad-8ef1-5e18-bc59-3a947e061e5c_4,1,1,-6.938893903907225e-18,136
5dd2c50e-3390-5ee6-bed4-b41996483a03_8,1,0,-1.387778780781445e-17,136
51cbf9c9-f3dc-501e-8669-6e914e5bad98_2,0,0,-4.336808689942016e-19,223
0f6bc04c-72ae-5057-9108-53bb7a600634_1,0,1,3.4694469519536126e-18,224
0f6bc04c-72ae-5057-9108-53bb7a600634_2,1,0,1.0408340855860838e-17,224
4cd09aad-8ef1-5e18-bc59-3a947e061e5c_1,1,4,-6.938893903907225e-18,136
4cd09aad-8ef1-5e18-bc59-3a947e061e5c_2,1,0,-1.0408340855860838e-17,136
4cd09aad-8ef1-5e18-bc59-3a947e061e5c_5,1,0,3.4694469519536126e-18,136
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_12,1,0,0.10764857839887064,2
1b78f61f-c8d2-50fe-ae52-9f363df723d7_1,0,6,0.0,5
56a3314f-513a-5e96-83e2-5bc4c4004b2a_6,1,0,-2.0816681711721676e-17,5
6990840f-60f0-5546-b6c0-065346acf673_6,1,0,-1.387778780781445e-17,5
4beb85f1-2b98-5339-a9a2-632c6b8d4c4d_2,1,0,0.0,5
5a709b71-8432-508d-8447-29b8663bd364_6,1,0,-2.0816681711721676e-17,5
3a7d753f-576d-5bfd-9908-01dce470b96e_2,1,0,-1.2143064331837645e-17,5
13ae9b5f-634d-5ba9-8075-b53507644fd7_2,1,2,0.0,169
13ae9b5f-634d-5ba9-8075-b53507644fd7_4,1,0,2.0816681711721676e-17,169
254944fb-80e3-5b45-afd5-ec570ba8037c_6,0,1,1.058791184067875e-22,140
6af17e35-f9b1-5b49-93a9-9b42140b6126_2,1,0,2.0816681711721676e-17,2
6af17e35-f9b1-5b49-93a9-9b42140b6126_4,1,0,2.949029909160571e-17,2
2b105eb6-18a4-5dd5-bb7e-71aed339ec6d_5,0,1,0.0,225
2b105eb6-18a4-5dd5-bb7e-71aed339ec6d_1,1,0,-1.387778780781445e-17,225
40068b80-4809-59cf-b19e-0c400f763acd_1,0,0,-1.387778780781445e-17,226
690817a1-35ef-547f-a874-ef637ae71009_1,0,0,6.938893903907225e-18,227
2d0e0ba4-6560-5aa8-9f92-aa4587efeb70_2,1,1,1.7347234759768063e-18,71
56e619fb-5617-5640-8f9e-12fba9d132c5_1,0,3,0.0,2
2c2ddd49-67d3-5429-8b05-5871eccefede_9,0,0,-3.4694469519536126e-18,228
4e619eca-a046-52b3-9bd6-4fe7f67fb53c_3,1,1,0.0,48
4e619eca-a046-52b3-9bd6-4fe7f67fb53c_2,2,0,4.857225732735058e-17,48
290e9291-e96c-58e8-ae1f-df8b1b28ad30_4,0,0,3.4694469519536126e-18,229
3e44cca3-9fa3-5a6a-9a15-c0a98d6d7ca5_3,2,1,3.4694469519536126e-18,2
414f61de-1d59-574f-a3c4-cb9cb5050e09_4,1,0,-1.0408340855860838e-17,2
5992bf3e-be21-5745-bade-b29246b8826a_12,0,1,-3.4694469519536126e-18,2
23b6a8da-5d1e-5a7a-89e9-29c5d29b0837_3,1,0,1.0408340855860838e-17,218
1590ef2a-8c42-50ed-a58e-3eddac0c4168_1,5,1,-2.428612866367529e-17,35
588338dc-73b7-5982-982a-e924d44d967e_7,0,1,1.7347234759768063e-18,72
4926d6ca-9663-5121-a335-0f5e94a5d782_11,0,2,0.0,45
04c65aec-7894-5061-8a0d-51018e16bdf5_5,0,1,0.0,108
04c65aec-7894-5061-8a0d-51018e16bdf5_6,3,0,9.367506770274755e-17,108
1ff1cbc0-a415-5bba-b5f6-44ed2b6c8d03_1,0,1,0.0,230
1ff1cbc0-a415-5bba-b5f6-44ed2b6c8d03_2,1,0,6.938893903907225e-18,230
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_7,0,1,6.938893903907225e-18,160
04c65aec-7894-5061-8a0d-51018e16bdf5_1,0,1,-3.4694469519536126e-18,108
5af2b76c-4eb2-54d2-905c-5b76af75ba08_2,1,0,-3.469446951953613e-17,26
5cdd92bd-dcf9-5b05-8388-980bd13dc905_2,0,0,3.4694469519536126e-18,231
6aa5730f-81e3-5c26-96e3-e316cf538fce_2,0,1,1.387778780781445e-17,86
4985d0da-256e-5172-8c5f-0ec156d0a94e_2,0,0,6.938893903907225e-18,232
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_10,1,0,0.10764857839887064,2
05afd37e-b223-544b-9eb1-6486f7adac34_18,0,1,-3.4694469519536126e-18,123
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_4,0,0,-6.938893903907225e-18,233
2ea545c3-51ab-5a9d-9feb-47210a904b89_10,1,0,-6.938893903907225e-18,2
23b6a8da-5d1e-5a7a-89e9-29c5d29b0837_1,0,3,-6.938893903907225e-18,218
23b6a8da-5d1e-5a7a-89e9-29c5d29b0837_4,1,0,1.0408340855860838e-17,218
3e61bfc3-401f-53d8-a29d-03e05648e03f_2,0,1,0.0,234
3e61bfc3-401f-53d8-a29d-03e05648e03f_3,1,0,-6.938893903907225e-18,234
0124953a-08ac-53d7-963b-8eacbeb43150_1,0,59,1.7347234759768063e-18,2
43583591-815e-50e6-8f17-a556c9981551_5,1,0,-5.204170427930419e-18,2
5fac0c98-84f2-5603-855e-856bc80387db_3,2,0,0.10764857839887068,2
61c52268-0c68-559e-b6fd-dc2f4c3f4d02_1,1,0,-3.4694469519536126e-18,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_2,2,0,-1.7347234759768063e-18,2
3e44cca3-9fa3-5a6a-9a15-c0a98d6d7ca5_2,1,0,-6.938893903907225e-18,2
5992bf3e-be21-5745-bade-b29246b8826a_9,2,0,4.315124646492306e-17,2
69ac05ed-3c3e-5096-83a5-167af37fcf66_4,1,0,-6.938893903907225e-18,2
28412cde-fcc0-5a68-98e0-6d4819bc85e3_2,1,0,-1.0408340855860838e-17,2
28412cde-fcc0-5a68-98e0-6d4819bc85e3_5,1,0,-1.0408340855860838e-17,2
28412cde-fcc0-5a68-98e0-6d4819bc85e3_7,1,0,-6.938893903907225e-18,2
28412cde-fcc0-5a68-98e0-6d4819bc85e3_4,1,0,-1.0408340855860838e-17,2
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_8,2,0,-7.589415207398528e-19,2
3d598bdf-8531-5fd6-bdac-8f9b1def5873_4,1,0,-6.938893903907225e-18,2
34741921-6351-5f7e-be66-f45085ee6357_2,2,0,-8.673617379884032e-17,2
5bb46aad-025c-5a8d-b748-e6eb2dec6306_2,2,0,-9.150666335777654e-17,2
5bb46aad-025c-5a8d-b748-e6eb2dec6306_5,1,0,-1.0408340855860838e-17,2
393848f0-6ee5-5446-9887-c9514a16ca02_2,2,0,-9.714451465470116e-17,2
393848f0-6ee5-5446-9887-c9514a16ca02_nuclear weapons,1,0,-5.637851296924621e-18,2
393848f0-6ee5-5446-9887-c9514a16ca02_6,1,0,-6.938893903907225e-18,2
393848f0-6ee5-5446-9887-c9514a16ca02_5,1,0,-6.938893903907225e-18,2
393848f0-6ee5-5446-9887-c9514a16ca02_7,1,0,0.0,2
393848f0-6ee5-5446-9887-c9514a16ca02_9,1,0,-5.637851296924621e-18,2
393848f0-6ee5-5446-9887-c9514a16ca02_take the war to a different level,1,0,-1.0408340855860838e-17,2
393848f0-6ee5-5446-9887-c9514a16ca02_strengthen public's readiness to continue war,1,0,-6.938893903907225e-18,2
4be0a552-ac1a-53a2-be7d-5b81a65ae43d_3,2,0,0.10764857839887068,2
422f3109-a7d5-51b8-84c0-ad405957b2ca_1,2,1,-8.32667268468867e-17,2
422f3109-a7d5-51b8-84c0-ad405957b2ca_4,1,0,-1.387778780781445e-17,2
27d503f0-ea45-5617-8bfd-59d72b18b215_5,1,0,-1.387778780781445e-17,2
47747c3b-0b77-590e-bff9-79f082eb2754_3,2,0,1.387778780781445e-17,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_2,2,0,-2.0816681711721676e-17,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_4,1,0,-5.204170427930419e-18,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_7,1,0,-1.387778780781445e-17,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_5,1,0,-6.938893903907225e-18,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_6,1,0,1.387778780781445e-17,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_3,1,0,-6.938893903907225e-18,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_11,3,0,0.10764857839887067,2
3e61bfc3-401f-53d8-a29d-03e05648e03f_4,1,0,-6.938893903907225e-18,2
5b2500c2-a948-5449-bfe4-376ba1268160_1,0,1,-6.938893903907225e-18,235
5b2500c2-a948-5449-bfe4-376ba1268160_2,1,0,-2.0816681711721676e-17,235
23a00055-e860-5450-bd2d-731039098265_3,1,0,6.938893903907225e-18,48
030a9194-0cdb-5c7a-a128-9bc48417939e_1,0,4,-3.4694469519536126e-18,2
3913d511-fb0b-534e-930b-da3f93adb869_2,1,0,-7.806255641895629e-18,2
030a9194-0cdb-5c7a-a128-9bc48417939e_3,1,0,-1.387778780781445e-17,2
1d618d32-e595-5f01-b70a-0d53ea1dc690_2,1,1,-1.7347234759768065e-17,2
64805170-1c00-54ef-b324-68f7ba808de4_7,0,2,-1.7347234759768063e-18,200
64805170-1c00-54ef-b324-68f7ba808de4_1,1,4,6.0715321659188225e-18,200
64805170-1c00-54ef-b324-68f7ba808de4_6,2,0,1.0408340855860838e-17,200
3d598bdf-8531-5fd6-bdac-8f9b1def5873_10,0,0,3.4694469519536126e-18,236
5a709b71-8432-508d-8447-29b8663bd364_5,1,0,-3.469446951953613e-17,2
5a709b71-8432-508d-8447-29b8663bd364_7,1,0,-3.816391647148974e-17,2
2458859c-0bf5-5acb-8515-de3ec9198e49_5,1,1,-3.469446951953613e-17,2
38018623-f67a-5a74-867e-0e0cafab73a8_7,1,0,-3.295974604355932e-17,2
6990840f-60f0-5546-b6c0-065346acf673_5,1,0,-3.469446951953613e-17,2
6990840f-60f0-5546-b6c0-065346acf673_7,1,0,-3.7296554733501334e-17,2
12f48bce-8439-5222-b43c-fbb985a663e0_2,1,0,-3.469446951953613e-17,2
5bb46aad-025c-5a8d-b748-e6eb2dec6306_3,2,0,0.10764857839887061,2
34741921-6351-5f7e-be66-f45085ee6357_1,1,0,-8.32667268468867e-17,2
393848f0-6ee5-5446-9887-c9514a16ca02_10,1,0,-8.32667268468867e-17,2
56a3314f-513a-5e96-83e2-5bc4c4004b2a_3,1,0,-7.979727989493309e-17,2
64ebc734-f2b4-5489-b3c0-6631c07520a1_1,1,0,-1.110223024625156e-16,2
64ebc734-f2b4-5489-b3c0-6631c07520a1_3,1,0,-8.15320033709099e-17,2
44201cb5-7f34-5c2e-bb43-84f5baa07e56_3,1,0,-8.32667268468867e-17,2
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_3,1,2,-9.194034422677074e-17,2
2f04a176-0429-5b7b-ba76-114efbad2dbc_3,1,0,1.0408340855860838e-17,2
2d1acfd1-b2ca-521f-b830-f4fa85aa2472_6,0,1,-1.387778780781445e-17,237
2d1acfd1-b2ca-521f-b830-f4fa85aa2472_1,1,0,-1.8214596497756465e-17,237
672aaf54-868f-5d8d-96bd-0840b24070dd_3,0,3,-6.938893903907225e-18,35
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_12,0,1,6.938893903907225e-18,238
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_competition,1,0,1.8214596497756465e-17,238
09ae1f26-6c5e-5c34-a300-e0e95c8f2bb3_1,0,3,-1.7347234759768063e-18,2
1748605b-31fd-5f5a-a2d6-3ac35d3a39b1_2,1,0,3.4694469519536126e-18,2
4059dacd-25d1-50ad-b4a6-b43e8dca224d_2,0,1,3.4694469519536126e-18,35
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_3,1,0,0.0,2
04d38c99-e656-5e79-8afe-30b56b6a4ccc_1,0,2,0.0,2
04d38c99-e656-5e79-8afe-30b56b6a4ccc_2,1,3,1.387778780781445e-17,2
04d38c99-e656-5e79-8afe-30b56b6a4ccc_4,1,0,6.938893903907225e-18,2
343e4f6a-2e47-59b1-ab92-9b89cfec3068_1,1,1,0.0,239
343e4f6a-2e47-59b1-ab92-9b89cfec3068_2,1,1,-2.77555756156289e-17,239
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_1,0,1,3.4694469519536126e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_2,1,2,-5.204170427930419e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_3,1,1,-2.428612866367529e-17,2
63fed25e-fc23-5f8e-a1c7-77bb059eaa0d_2,1,0,0.0,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_4,1,0,1.387778780781445e-17,2
1b63467c-024e-5c4d-a9c9-6f9a303be9e0_5,1,0,-1.7347234759768063e-18,240
42c321af-9076-533b-8edc-84d8b4b9f161_6,0,1,0.0,54
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_24,1,0,2.0816681711721676e-17,2
5557ea54-5c08-5e8d-b8eb-862a028ec731_2,1,0,6.938893903907225e-18,2
5557ea54-5c08-5e8d-b8eb-862a028ec731_3,1,0,8.673617379884032e-18,2
6710e490-431f-55f3-8f92-754111182e71_8,1,0,1.7347234759768065e-17,2
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_5,2,1,0.10764857839887071,2
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_2,1,0,1.5612511283791258e-17,2
5285287c-3372-5e34-a3f5-65739fa845d9_4,1,0,1.387778780781445e-17,2
5285287c-3372-5e34-a3f5-65739fa845d9_1,1,0,1.387778780781445e-17,2
6990840f-60f0-5546-b6c0-065346acf673_9,0,1,0.0,2
6990840f-60f0-5546-b6c0-065346acf673_1,2,0,0.0,2
34741921-6351-5f7e-be66-f45085ee6357_5,0,2,0.0,98
34741921-6351-5f7e-be66-f45085ee6357_7,1,0,1.387778780781445e-17,98
1dc22517-2fa8-5af4-b5fc-0a49e1aabd8c_1,0,1,-3.4694469519536126e-18,241
1dc22517-2fa8-5af4-b5fc-0a49e1aabd8c_2,1,0,-1.387778780781445e-17,241
178d1efa-8561-5c18-a857-8652b42d65e7_1,1,1,1.387778780781445e-17,242
178d1efa-8561-5c18-a857-8652b42d65e7_3,1,0,1.0408340855860838e-17,242
44201cb5-7f34-5c2e-bb43-84f5baa07e56_1,0,0,0.0,243
55780791-d488-58b9-8c80-601183e6e06e_1,0,1,6.938893903907225e-18,244
55780791-d488-58b9-8c80-601183e6e06e_2,1,0,-1.647987302177966e-17,244
6aa5730f-81e3-5c26-96e3-e316cf538fce_3,0,2,-1.387778780781445e-17,86
1acef9cc-ddfd-5116-ab0a-8a008af8186a_1,0,5,2.168404344971008e-19,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_12,2,0,0.1076485783988707,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_17,0,0,-3.4694469519536126e-18,245
60ed7f29-2e79-550f-a2cd-d663b412ed6d_3,2,0,-5.204170427930419e-17,2
219fd624-e658-5779-98e3-915f79609232_6,0,1,2.168404344971008e-19,147
23a00055-e860-5450-bd2d-731039098265_1,0,2,1.7347234759768063e-18,48
414f61de-1d59-574f-a3c4-cb9cb5050e09_2,0,0,6.938893903907225e-18,246
42c321af-9076-533b-8edc-84d8b4b9f161_1,0,2,6.938893903907225e-18,142
42c321af-9076-533b-8edc-84d8b4b9f161_3,1,0,-1.0408340855860838e-17,142
42c321af-9076-533b-8edc-84d8b4b9f161_2,1,1,-1.387778780781445e-17,142
683fcdec-a977-5367-8583-1828acabc83a_7,0,0,-3.4694469519536126e-18,247
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_11,0,5,-8.673617379884032e-19,2
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_18,1,0,3.4694469519536126e-18,2
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_19,1,0,6.938893903907225e-18,2
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_20,1,0,0.0,2
6990840f-60f0-5546-b6c0-065346acf673_2,0,2,0.0,2
31e0bfe7-2317-5d46-9a67-297fcb3bead1_9,0,2,0.0,197
31e0bfe7-2317-5d46-9a67-297fcb3bead1_12,1,0,6.938893903907225e-18,197
2c760030-7ce2-5075-a210-4d39e26b6aea_3,1,0,-6.245004513516503e-17,0
0fd99af2-9c98-5af2-8774-35e3e360b9ef_3,1,0,3.1225022567582515e-17,215
60345130-2f32-552e-bc3c-2bd155045d1f_3,1,0,2.77555756156289e-17,215
3d598bdf-8531-5fd6-bdac-8f9b1def5873_13,0,1,-1.0408340855860838e-17,248
3d598bdf-8531-5fd6-bdac-8f9b1def5873_1,1,0,-1.3010426069826047e-17,248
51cbf9c9-f3dc-501e-8669-6e914e5bad98_7,1,0,-6.938893903907225e-18,198
6710e490-431f-55f3-8f92-754111182e71_10,0,1,-3.4694469519536126e-18,60
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_7,0,4,8.673617379884032e-19,2
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_5,1,1,-2.8189256484623104e-18,2
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_7,1,0,-2.6020852139652095e-18,2
45a2c40d-965b-56c1-9093-4c7b9e761710_6,0,5,0.0,15
683fcdec-a977-5367-8583-1828acabc83a_2,1,0,-1.0408340855860838e-17,15
683fcdec-a977-5367-8583-1828acabc83a_4,2,0,-2.428612866367529e-17,15
114dfec9-6548-5e69-a47f-a4a1e34ab863_2,0,0,0.0,249
65057428-9217-5ccd-a734-49887a5bde47_3,0,0,0.0,250
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_13,1,0,0.1076485783988707,2
1efeda5a-c59d-5d9a-843b-368e601eb24b_7,0,1,0.0,129
116fa1cc-df0a-5d9d-b27a-226ea3abf086_6,1,0,-1.387778780781445e-17,11
5640fc98-5f56-5458-af83-2548cb045dca_6,0,0,-2.0816681711721676e-17,251
290e9291-e96c-58e8-ae1f-df8b1b28ad30_3,0,0,-1.387778780781445e-17,252
672aaf54-868f-5d8d-96bd-0840b24070dd_16,0,0,0.0,253
05afd37e-b223-544b-9eb1-6486f7adac34_15,0,0,0.0,254
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_5,0,3,0.0,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_1,1,0,-3.4694469519536126e-18,2
5992bf3e-be21-5745-bade-b29246b8826a_2,1,0,0.0,2
5992bf3e-be21-5745-bade-b29246b8826a_7,1,1,-5.204170427930419e-18,2
04c65aec-7894-5061-8a0d-51018e16bdf5_2,1,1,8.413408858487511e-17,108
4ac83210-1139-50a2-8e34-7d75a4f218ea_1,0,1,3.4694469519536126e-18,255
4ac83210-1139-50a2-8e34-7d75a4f218ea_4,1,0,8.673617379884032e-18,255
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_4,1,0,6.938893903907225e-18,95
388ecd20-3886-51da-bce2-1dee4a057f88_5,0,1,0.0,2
388ecd20-3886-51da-bce2-1dee4a057f88_2,1,1,-5.204170427930419e-18,2
0e539e66-09b7-594d-9935-6c06e4830a39_10,0,1,-3.4694469519536126e-18,2
1efeda5a-c59d-5d9a-843b-368e601eb24b_10,2,0,0.0,129
219fd624-e658-5779-98e3-915f79609232_5,0,0,0.0,256
3e61bfc3-401f-53d8-a29d-03e05648e03f_8,1,0,-2.0816681711721676e-17,138
4985d0da-256e-5172-8c5f-0ec156d0a94e_1,0,0,0.0,257
47747c3b-0b77-590e-bff9-79f082eb2754_2,0,1,1.7347234759768063e-18,2
372cf19b-d7c8-5ac2-a18c-a8fd76688f83_5,0,0,0.0,258
0884d0a0-1cbd-516b-9509-d5d6ef3b3bfa_4,1,0,-6.938893903907225e-18,103
1d618d32-e595-5f01-b70a-0d53ea1dc690_1,0,3,0.0,2
1d618d32-e595-5f01-b70a-0d53ea1dc690_3,1,3,-1.6913553890773863e-17,2
1d618d32-e595-5f01-b70a-0d53ea1dc690_4,1,0,-2.428612866367529e-17,2
690b9fa9-93a0-5b94-a056-85ff88bafb19_5,1,0,-2.0816681711721676e-17,153
1efeda5a-c59d-5d9a-843b-368e601eb24b_8,0,0,3.4694469519536126e-18,259
1ca1adf5-d7b8-5dd7-aec0-ab622debcb4a_2,0,0,1.387778780781445e-17,260
5dd2c50e-3390-5ee6-bed4-b41996483a03_6,1,1,-6.938893903907225e-18,2
05afd37e-b223-544b-9eb1-6486f7adac34_19,0,7,6.938893903907225e-18,3
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_3,1,0,1.7347234759768065e-17,3
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_4,1,0,1.1492543028346342e-17,3
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_6,1,0,1.2143064331837645e-17,3
26021357-7920-5b93-9577-0016c895bfb4_6,1,0,8.673617379884032e-18,3
372cf19b-d7c8-5ac2-a18c-a8fd76688f83_2,0,0,-3.4694469519536126e-18,261
4a2a7a8b-1c0a-5c62-a609-153deb83060b_6,0,1,3.4694469519536126e-18,262
4a2a7a8b-1c0a-5c62-a609-153deb83060b_7,1,0,-8.673617379884032e-18,262
39e78bdb-813f-5e4e-84d5-7882aaea4c08_1,0,0,1.387778780781445e-17,263
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_31.5,1,0,3.4694469519536126e-18,2
0718b483-1cf6-5321-a66b-e7a3c21dfd9c_5,0,0,6.938893903907225e-18,264
20c7c9ee-6938-5022-818e-3f8dc88a6b79_4,0,0,0.0,265
021268ea-9135-5761-9200-34ff70d93547_3,0,1,-1.084202172485504e-19,266
600b3d23-7444-5e47-a5c2-5909027b5fd9_21,1,1,3.4694469519536126e-18,266
672aaf54-868f-5d8d-96bd-0840b24070dd_23,1,0,-6.938893903907225e-18,35
0884d0a0-1cbd-516b-9509-d5d6ef3b3bfa_1,0,3,3.4694469519536126e-18,103
51a2fec3-6e5f-503e-ad29-d30361f516df_5,1,0,-2.0816681711721676e-17,2
672aaf54-868f-5d8d-96bd-0840b24070dd_4,0,1,-6.938893903907225e-18,35
56e619fb-5617-5640-8f9e-12fba9d132c5_7,0,0,-6.938893903907225e-18,267
35216079-acb0-5518-80a0-baa53dac13aa_7,1,0,3.4694469519536126e-18,71
0906897e-54f0-50b4-ac7a-e7171320c8de_12,0,1,-1.7347234759768063e-18,144
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_10,0,0,0.0,268
17903128-02fa-51c7-ac85-f58cf610776c_1,0,3,5.204170427930419e-18,68
12f48bce-8439-5222-b43c-fbb985a663e0_5,0,1,-3.4694469519536126e-18,50
53820cc0-a34a-5851-9a78-71032f22fed7_5,0,1,0.0,269
53820cc0-a34a-5851-9a78-71032f22fed7_6,1,0,-5.204170427930419e-18,269
1ca0d733-f868-5ba4-ad83-fa2f03963422_2,1,0,1.647987302177966e-17,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_6,1,1,2.77555756156289e-17,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_7,1,0,2.0816681711721676e-17,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_9,1,0,1.387778780781445e-17,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_10,2,1,0.1076485783988707,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_12,1,0,2.0816681711721676e-17,2
28a97b43-fe79-5c1c-be30-e5aecb3a9ff2_2,1,0,1.0408340855860838e-17,2
4fab7aff-9322-59b8-a524-b27f32a1ab08_1,0,2,0.0,22
42d71370-b63e-5ce1-9ac1-cec3d5095167_3,0,1,-6.938893903907225e-18,152
08102ca6-f1c3-5590-8a22-c1c1d78870dc_10,0,0,0.0,270
07f4f9a9-8a39-57e0-9a31-5a7b141f1d19_5,0,1,0.0,207
33d42032-4167-5562-b6f1-559a906748f2_1,0,1,-6.938893903907225e-18,40
47747c3b-0b77-590e-bff9-79f082eb2754_7,0,1,0.0,271
47747c3b-0b77-590e-bff9-79f082eb2754_6,1,0,1.9949319973733272e-17,271
4ac83210-1139-50a2-8e34-7d75a4f218ea_8,1,0,-2.0816681711721676e-17,81
5e323475-9877-5947-bc4d-e36a3c243c57_3,0,2,0.0,110
13c726c9-bfb5-5c93-9cab-2af3c5691409_5,1,0,2.77555756156289e-17,2
1546948c-e52a-536a-b135-e3d4a5de4881_4,1,1,0.10764857839887067,2
38a9d72c-b60a-56f2-951e-8808ca877169_3,1,0,0.1076485783988707,2
38a9d72c-b60a-56f2-951e-8808ca877169_4,1,0,0.10764857839887065,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_5,1,1,0.1076485783988707,2
2d8c9255-ac6e-5506-83b0-90b8b3126661_2,1,0,0.10764857839887067,2
2d8c9255-ac6e-5506-83b0-90b8b3126661_3,1,0,0.1076485783988707,2
2d8c9255-ac6e-5506-83b0-90b8b3126661_4,1,0,0.1076485783988707,2
2d8c9255-ac6e-5506-83b0-90b8b3126661_5,1,0,0.10764857839887067,2
2d8c9255-ac6e-5506-83b0-90b8b3126661_6,1,0,0.1076485783988707,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_7,1,0,0.10764857839887072,2
388ecd20-3886-51da-bce2-1dee4a057f88_6,3,0,0.10764857839887067,2
393848f0-6ee5-5446-9887-c9514a16ca02_1,1,0,0.1076485783988707,2
6af2f1c9-fac9-5719-bf80-719b80fdf58d_9,1,0,0.10764857839887075,2
35d602a0-40c1-5854-b5e4-9e51c883e0f8_2,1,0,0.09523090335289051,2
35d602a0-40c1-5854-b5e4-9e51c883e0f8_6,1,0,0.09523090335289051,2
35d602a0-40c1-5854-b5e4-9e51c883e0f8_7,1,0,0.09523090335289047,2
35d602a0-40c1-5854-b5e4-9e51c883e0f8_8,2,1,0.09523090335289051,2
2014186c-1115-5d3f-acd3-f55ee66b4fe5_3,1,2,0.0952309033528905,2
2014186c-1115-5d3f-acd3-f55ee66b4fe5_4,2,0,0.14905519255232624,2
2014186c-1115-5d3f-acd3-f55ee66b4fe5_5,1,0,0.09523090335289054,2
21058514-5c4c-5a57-917f-42dc9187ced7_1,1,0,-9.085614205428523e-17,2
259900f2-d2cc-5163-b77b-484888851d1b_5,1,0,-8.673617379884032e-17,2
1d5cd3f5-4366-5361-8268-7f55073740a2_2,3,0,-1.0093922225840041e-16,2
1d5cd3f5-4366-5361-8268-7f55073740a2_6,2,0,-8.32667268468867e-17,2
1d5cd3f5-4366-5361-8268-7f55073740a2_7,1,1,-9.020562075079393e-17,2
222db6e8-a26d-5b32-b5b4-b88e22d1e416_2,1,0,-4.163336342344335e-17,2
222db6e8-a26d-5b32-b5b4-b88e22d1e416_9,1,0,-3.816391647148974e-17,2
5285287c-3372-5e34-a3f5-65739fa845d9_10,0,0,0.0,272
336e8283-3200-5794-8342-4660a9cf3704_1,0,1,3.4694469519536126e-18,125
270aed57-afdf-5fa3-a6da-dc24d7448470_1,0,4,8.673617379884032e-19,2
270aed57-afdf-5fa3-a6da-dc24d7448470_3,1,0,0.0,2
270aed57-afdf-5fa3-a6da-dc24d7448470_2,1,0,-3.4694469519536126e-18,2
